enterprise_id,nic2_division,byproduct_name,waste_ratio_pct,qty_annual_tonnes_estimated,unit,district,source_citation
KA-ENT-003433,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BELAGAVI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003433,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BELAGAVI,FAO Agricultural Services Bulletin 136
KA-ENT-003434,10,Rice Husk,20.0,20.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003434,10,Rice Bran,10.0,10.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003435,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003435,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003436,10,Rice Husk,20.0,20.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003436,10,Rice Bran,10.0,10.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003437,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-003437,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003437,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003438,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (RURAL),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003438,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (RURAL),FAO Agricultural Services Bulletin 136
KA-ENT-003439,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003439,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003440,10,Rice Husk,20.0,20.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003440,10,Rice Bran,10.0,10.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003441,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003441,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003441,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003442,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,BELAGAVI,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-003442,23,Kiln Fly Ash,3.0,3.0,tonnes/year,BELAGAVI,GIZ Clean Brick Kiln Report
KA-ENT-003443,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,DHARWAD,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-003443,23,Kiln Fly Ash,3.0,3.0,tonnes/year,DHARWAD,GIZ Clean Brick Kiln Report
KA-ENT-003444,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003444,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003445,10,Rice Husk,20.0,20.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003445,10,Rice Bran,10.0,10.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003446,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003446,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003447,16,Sawdust,25.0,25.0,tonnes/year,MYSURU,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003447,16,Wood Bark,12.0,12.0,tonnes/year,MYSURU,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003447,16,Wood Offcuts,24.0,24.0,tonnes/year,MYSURU,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003448,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003448,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003449,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BAGALKOT,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003449,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BAGALKOT,FAO Agricultural Services Bulletin 136
KA-ENT-003450,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003450,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003451,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,DHARWAD,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-003451,23,Kiln Fly Ash,3.0,3.0,tonnes/year,DHARWAD,GIZ Clean Brick Kiln Report
KA-ENT-003452,16,Sawdust,25.0,25.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003452,16,Wood Bark,12.0,12.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003452,16,Wood Offcuts,24.0,24.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003453,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003453,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003453,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003454,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003454,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003454,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003455,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BIDAR,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003455,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BIDAR,FAO Agricultural Services Bulletin 136
KA-ENT-003456,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BAGALKOT,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003456,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BAGALKOT,FAO Agricultural Services Bulletin 136
KA-ENT-003457,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,TUMAKURU,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003457,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,TUMAKURU,FAO Agricultural Services Bulletin 136
KA-ENT-003458,10,Rice Husk,20.0,20.0,tonnes/year,CHIKKAMAGALURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003458,10,Rice Bran,10.0,10.0,tonnes/year,CHIKKAMAGALURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003459,10,Rice Husk,20.0,20.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003459,10,Rice Bran,10.0,10.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003460,10,Rice Husk,20.0,20.0,tonnes/year,CHIKBALLAPUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003460,10,Rice Bran,10.0,10.0,tonnes/year,CHIKBALLAPUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003461,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003461,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003462,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003462,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003463,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BELAGAVI,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-003463,25,Machining Swarf,12.0,12.0,tonnes/year,BELAGAVI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003463,25,Mill Scale,10.0,10.0,tonnes/year,BELAGAVI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003464,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003464,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003465,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003465,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003466,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003466,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003467,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,DAKSHIN KANNAD,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003467,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,DAKSHIN KANNAD,FAO Agricultural Services Bulletin 136
KA-ENT-003468,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BELAGAVI,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-003468,25,Machining Swarf,12.0,12.0,tonnes/year,BELAGAVI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003468,25,Mill Scale,10.0,10.0,tonnes/year,BELAGAVI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003469,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,DAKSHIN KANNAD,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-003469,25,Machining Swarf,12.0,12.0,tonnes/year,DAKSHIN KANNAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003469,25,Mill Scale,10.0,10.0,tonnes/year,DAKSHIN KANNAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003470,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,CHIKBALLAPUR,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003470,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,CHIKBALLAPUR,FAO Agricultural Services Bulletin 136
KA-ENT-003471,10,Rice Husk,20.0,20.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003471,10,Rice Bran,10.0,10.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003472,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003472,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003473,10,Rice Husk,20.0,20.0,tonnes/year,BALLARI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003473,10,Rice Bran,10.0,10.0,tonnes/year,BALLARI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003474,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003474,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003474,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003475,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BELAGAVI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003475,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BELAGAVI,FAO Agricultural Services Bulletin 136
KA-ENT-003476,10,Rice Husk,20.0,20.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003476,10,Rice Bran,10.0,10.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003477,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003477,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003478,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003478,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003479,10,Rice Husk,20.0,20.0,tonnes/year,KODAGU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003479,10,Rice Bran,10.0,10.0,tonnes/year,KODAGU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003480,16,Sawdust,25.0,25.0,tonnes/year,DAVANGERE,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003480,16,Wood Bark,12.0,12.0,tonnes/year,DAVANGERE,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003480,16,Wood Offcuts,24.0,24.0,tonnes/year,DAVANGERE,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003481,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003481,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003482,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BAGALKOT,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003482,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BAGALKOT,FAO Agricultural Services Bulletin 136
KA-ENT-003483,10,Rice Husk,20.0,20.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003483,10,Rice Bran,10.0,10.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003484,10,Rice Husk,20.0,20.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003484,10,Rice Bran,10.0,10.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003485,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,CHIKBALLAPUR,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-003485,25,Machining Swarf,12.0,12.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003485,25,Mill Scale,10.0,10.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003486,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (RURAL),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003486,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (RURAL),FAO Agricultural Services Bulletin 136
KA-ENT-003487,10,Rice Husk,20.0,20.0,tonnes/year,KALABURAGI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003487,10,Rice Bran,10.0,10.0,tonnes/year,KALABURAGI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003488,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003488,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003489,10,Rice Husk,20.0,20.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003489,10,Rice Bran,10.0,10.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003490,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,HAVERI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003490,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,HAVERI,FAO Agricultural Services Bulletin 136
KA-ENT-003491,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,CHAMARAJNAGAR,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003491,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,CHAMARAJNAGAR,FAO Agricultural Services Bulletin 136
KA-ENT-003492,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,KOPPAL,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003492,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,KOPPAL,FAO Agricultural Services Bulletin 136
KA-ENT-003493,10,Rice Husk,20.0,20.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003493,10,Rice Bran,10.0,10.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003494,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003494,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003494,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003495,10,Rice Husk,20.0,20.0,tonnes/year,DAKSHIN KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003495,10,Rice Bran,10.0,10.0,tonnes/year,DAKSHIN KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003496,10,Rice Husk,20.0,20.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003496,10,Rice Bran,10.0,10.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003497,10,Rice Husk,20.0,20.0,tonnes/year,KALABURAGI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003497,10,Rice Bran,10.0,10.0,tonnes/year,KALABURAGI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003498,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003498,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003499,16,Sawdust,25.0,25.0,tonnes/year,MANDYA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003499,16,Wood Bark,12.0,12.0,tonnes/year,MANDYA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003499,16,Wood Offcuts,24.0,24.0,tonnes/year,MANDYA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003500,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003500,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003501,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,MYSURU,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-003501,25,Machining Swarf,12.0,12.0,tonnes/year,MYSURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003501,25,Mill Scale,10.0,10.0,tonnes/year,MYSURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-003502,10,Rice Husk,20.0,20.0,tonnes/year,DAVANGERE,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003502,10,Rice Bran,10.0,10.0,tonnes/year,DAVANGERE,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003503,10,Rice Husk,20.0,20.0,tonnes/year,BALLARI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003503,10,Rice Bran,10.0,10.0,tonnes/year,BALLARI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003504,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,CHIKBALLAPUR,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003504,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,CHIKBALLAPUR,FAO Agricultural Services Bulletin 136
KA-ENT-003505,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003505,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003506,10,Rice Husk,20.0,20.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003506,10,Rice Bran,10.0,10.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003507,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,GADAG,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003507,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,GADAG,FAO Agricultural Services Bulletin 136
KA-ENT-003508,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003508,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003509,16,Sawdust,25.0,25.0,tonnes/year,UTTAR KANNAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003509,16,Wood Bark,12.0,12.0,tonnes/year,UTTAR KANNAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003509,16,Wood Offcuts,24.0,24.0,tonnes/year,UTTAR KANNAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003510,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003510,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-003511,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003511,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003511,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003512,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003512,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003513,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (RURAL),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003513,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (RURAL),FAO Agricultural Services Bulletin 136
KA-ENT-003514,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003514,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003514,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-003515,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,DHARWAD,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-003515,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,DHARWAD,FAO Agricultural Services Bulletin 136
KA-ENT-003516,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003516,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003517,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003517,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003518,10,Rice Husk,20.0,20.0,tonnes/year,UTTAR KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003518,10,Rice Bran,10.0,10.0,tonnes/year,UTTAR KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-003519,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,UDUPI,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
