enterprise_id,enterprise_name,district,district_hq_lat,district_hq_lon,pincode,nic5_code,nic2_division,nic_description,registration_date,communication_address
KA-ENT-004240,,TUMAKURU,13.3379,77.1173,572101.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",08/10/2020,"1ST FLOOR, MAHAVIR COCONUT AND AGRO PRODUCTS PVT LTD, SADANA ROAD, 1ST FLOOR, K R EXTENSION, TUMKUR"
KA-ENT-004241,,BELAGAVI,15.8497,74.4977,591311.0,13124,13,"Weaving, manufacturing of man-made fiber and man-made mixture fabrics.",25/06/2021,"LAXMI PLOT, SANADI POWER LOOM, YALPARATTI ROAD, LAXMI PLOT, PARAMANANDAWADI, RAIBAG"
KA-ENT-004242,,BENGALURU (URBAN),12.9716,77.5946,560058.0,25112,25,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts, trusses, bridges etc.)",04/01/2021,"No.56/4, CORAL STRUCTURAL SOLUTIONS PRIVATE LIMITED, THIGALARAPALYA MAIN ROAD, No.56/4, PEENYA 2ND STAGE, BANGALORE"
KA-ENT-004243,,TUMAKURU,13.3379,77.1173,572103.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",04/01/2021,"PLOT NO 14-C, KIADB, 1ST PHASE, PLOT NO 14-C, VASANTHANARASAPURA, TUMAKURU"
KA-ENT-004244,,BENGALURU (URBAN),12.9716,77.5946,560062.0,25999,25,Manufacture of other fabricated metal products n.e.c.,04/01/2021,"No 38/1, Site No 27, 9th Cross, Kanakapura Main Roa, No 38/1, Vasanthapura Kuvempu Nagara, Bangalore"
KA-ENT-004245,,MYSURU,12.2958,76.6394,570022.0,10795,10,Grinding and processing of spices,04/01/2021,"MIG 760, HUDCO APARTMENTS, NEW KANTHARAJ URS ROAD, MIG 760, 4TH PHASE, MYSORE"
KA-ENT-004246,,BENGALURU (URBAN),12.9716,77.5946,560037.0,25999,25,Manufacture of other fabricated metal products n.e.c.,02/09/2021,"NO.86,, KUNDALAHALLI COLONY, ITPL MAIN ROAD, NO.86,, 6th CROSS, BANGALORE"
KA-ENT-004247,,BELAGAVI,15.8497,74.4977,591120.0,23921,23,Manufacture of bricks,05/10/2020,"AT S.Y. NO.116/11B, J N MORE PREMISES, NANDGAD HALSI ROAD, AT S.Y. NO.116/11B, POST HALSI, TALUKA KHANAPUR"
KA-ENT-004248,,BENGALURU (URBAN),12.9716,77.5946,560004.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",05/10/2020,"NO.44, 1ST MAIN ROAD, BASAVANAGUDI, NO.44, PARVATHIPURAM, BENGALURU SOUTH"
KA-ENT-004249,,KALABURAGI,17.3297,76.82,585104.0,10613,10,Dal (pulses) milling,25/06/2021,"8-1545/205/C/1, Shivajinagar, Shivajinagar, 8-1545/205/C/1, Shivajinagar, Gulbarga"
KA-ENT-004250,,BENGALURU (URBAN),12.9716,77.5946,560105.0,23960,23,"Cutting, shaping and finishing of stone",25/06/2021,"SY NO. 104, HARGADDE VILLAGE, ANEKAL TALUK, SY NO. 104, ANEKAL TALUK, BANGALORE"
KA-ENT-004251,,BENGALURU (URBAN),12.9716,77.5946,560032.0,10750,10,Manufacture of prepared meals and dishes,20/01/2021,"NO-39/1, KHB, VINAYAKA LAYOUT, NO-39/1, KHB MAIN ROAD, BANGALORE"
KA-ENT-004252,,DAKSHIN KANNAD,12.9141,74.856,575013.0,13139,13,Other activities relating to finishing of textile n.e.c.,26/10/2020,"2-16-771A, Kasba Bengre, Near Karavali Store, 2-16-771A, Mangalore, Mangalore"
KA-ENT-004253,,GADAG,15.43,75.62,582102.0,25994,25,"Manufacture of metal household articles (plates, saucers, pots, kettles, saucepans, frying pans and other non-electrical utensils, small hand-operated kitchen appliances and accessories)",20/01/2021,"RAJEEV GANDHI NAGAR, NEAR NELSAN MANDELA, GADAG, RAJEEV GANDHI NAGAR, GADAG, GADAG"
KA-ENT-004254,,HASSAN,13.0068,76.1004,573102.0,10795,10,Grinding and processing of spices,20/01/2021,"117, BHARATH, BYPASS ROAD, 117, Arakalgud, Hassan"
KA-ENT-004255,,BENGALURU (URBAN),12.9716,77.5946,560068.0,10309,10,Preservation of fruit and vegetables n.e.c.,05/04/2021,"NO 238, NGR LAYOUT, BOMMANAHALLI, NO 238, BBMP, BANGALORE"
KA-ENT-004256,,BALLARI,15.1394,76.9214,583201.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",05/04/2021,"MARUTHI ENTERPRISES, -, MP PRAKASH NAGAR NEAR SAI COLO, MARUTHI ENTERPRISES, Hospet, Hospet"
KA-ENT-004257,,BENGALURU (URBAN),12.9716,77.5946,560027.0,13999,13,Manufacture of other textiles/textile products n.e.c.,05/04/2021,"92, MISRI NIWAS, MISSION ROAD, 92, 2ND CROSS, BANGALORE"
KA-ENT-004258,,BENGALURU (URBAN),12.9716,77.5946,560087.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",02/01/2021,"5TH CROSS, SUBBANNA SWEER CENTER, VARTHUR, 5TH CROSS, BALAGERE ROAD, BANGALORE"
KA-ENT-004259,,BENGALURU (URBAN),12.9716,77.5946,560002.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",20/01/2021,"UNIT NO.A8,, SOLUS,, 1ST CROSS J.C.ROAD, UNIT NO.A8,, NO.2, BENGALURU"
KA-ENT-004260,,BELAGAVI,15.8497,74.4977,590016.0,10509,10,Manufacture of other dairy products n.e.c.,20/01/2021,"SHOP NO 01, NEAR S C MOTORS MARUTI NAGAR, 4TH CROSS GANDHI NAGAR, SHOP NO 01, BELAGAVI, BELAGAVI"
KA-ENT-004261,,KALABURAGI,17.3297,76.82,585104.0,10613,10,Dal (pulses) milling,20/01/2021,"H.No.8-1543/4F, Adki Building, Channaveer Nagar, H.No.8-1543/4F, Filter Bed Road, KALABURAGI"
KA-ENT-004262,,DHARWAD,15.4589,75.0078,581105.0,23942,23,"Manufacture of portland cement, aluminous cement, slag cement and similar hydraulic cement",09/07/2021,"KITTUR ROAD, TADAKOD, KITTUR ROAD, KITTUR ROAD, 437, DHARWAD"
KA-ENT-004263,,BENGALURU (RURAL),13.1986,77.7066,560067.0,25999,25,Manufacture of other fabricated metal products n.e.c.,09/07/2021,"No Sy89, Sharath N, Sh 35, No Sy89, bidarhalli hobli, Bangalorr"
KA-ENT-004264,,DAVANGERE,14.4644,75.9218,577601.0,16101,16,Sawing and planing of wood,17/09/2021,"124/CHURCH ROAD, WOOD PLANING WORKS 20HP, CHURCH ROAD, 124/CHURCH ROAD, 2ND CROSS, HARIHAR"
KA-ENT-004265,,BENGALURU (URBAN),12.9716,77.5946,560096.0,16296,16,"Manufacture of articles made of palm leaf, dhak leaf, screw-pine leaf and khajoor leaf; articles of vegetables fibre etc,.",20/01/2021,"112/29, 1st G main Road,Saraswathipura Nandini Layout, J S Nagar,, 112/29, -, Bangalore"
KA-ENT-004266,,BENGALURU (RURAL),13.1986,77.7066,560064.0,10792,10,"Coffee curing, roasting, grinding blending etc. and manufacturing of coffee products",05/04/2021,"NO 5, KANTHARAJ BUILDING, YELAHANKA, NO 5, NEAR NAGARJUNA COLLEGE, BANGALORE"
KA-ENT-004267,,KOPPAL,15.3504,76.1549,583230.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",27/10/2020,"2/11, NEAR HANUMAN GARADI MANI, KINNAL, 2/11, WARD NO 1, KINNAL"
KA-ENT-004268,,BENGALURU (URBAN),12.9716,77.5946,560057.0,10309,10,Preservation of fruit and vegetables n.e.c.,20/01/2021,"179 A, Annapoorna Building, Near Govt high school, SM Road, 179 A, Officers Model Colony, Bengaluru"
KA-ENT-004269,,KOPPAL,15.3504,76.1549,583268.0,13991,13,Embroidery work and making of laces and fringes,09/07/2021,"76, NEAR VINAYAKA TEMPLE, SRI RAMNAGAR ROAD, 76, WARD 1, ROAD	GANGAVATHI"
KA-ENT-004270,,SHIVAMOGGA,13.9299,75.5681,577204.0,23949,23,Manufacture of other cement and plaster n.e.c.,25/06/2021,"SAVALNGA ROAD, MURUDALINGESHWARA KRUPA, SAVALANGA ROAD, SAVALNGA ROAD, NAVILE, SHIVAMOGGA"
KA-ENT-004271,,BELAGAVI,15.8497,74.4977,590005.0,13124,13,"Weaving, manufacturing of man-made fiber and man-made mixture fabrics.",25/06/2021,"H NO 221/1, ., RAMLING GALLI KORVI GALLI, H NO 221/1, BELGAUM, BELGAUM"
KA-ENT-004272,,DHARWAD,15.4589,75.0078,580008.0,10104,10,"Poultry and other slaughtering, preparation",25/06/2021,"2ND CROSS, 2ND CROSS, MALAPUR LAST BUS STOP, 2ND CROSS, MALAPUR, DHARWAD"
KA-ENT-004273,,BENGALURU (URBAN),12.9716,77.5946,560082.0,10501,10,Manufacture of pasteurised milk whether or not in bottles/ polythene packs etc. (plain or flavoured),25/06/2021,"36/3, Na, somanahalli, 36/3, 1st, Bengaluuru"
KA-ENT-004274,,BENGALURU (URBAN),12.9716,77.5946,560023.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",02/01/2021,"NO 41/1B, 8TH CROSS, MAGADI ROAD, NO 41/1B, MAGADI ROAD, BANGALORE"
KA-ENT-004275,,BALLARI,15.1394,76.9214,583102.0,25999,25,Manufacture of other fabricated metal products n.e.c.,25/06/2021,"T S NO-1070, PLOT NO- 45,W.NO-26, HOSPET BYPASS ROAD,, T S NO-1070, CEMETERY ROAD, BALLARI"
KA-ENT-004276,,BENGALURU (URBAN),12.9716,77.5946,560079.0,13999,13,Manufacture of other textiles/textile products n.e.c.,25/06/2021,"#29, Maheshwari Nilaya, Vrushabavathinagar, #29, Behind Old Sarakari School, Bangalore"
KA-ENT-004277,,BENGALURU (URBAN),12.9716,77.5946,560027.0,10109,10,"Production, processing and preserving of other meat and meat products n.e.c.",19/03/2021,"NO 19 2ND MAIN ROAD, K H Road, Sudhamnagar, NO 19 2ND MAIN ROAD, 5TH CROSS, BANGALORE"
KA-ENT-004278,,BENGALURU (URBAN),12.9716,77.5946,560091.0,13999,13,Manufacture of other textiles/textile products n.e.c.,30/03/2021,"48/2, First Floor, VISHWANEEDAM POST, 48/2, 6TH CROSS, MAGADI MAIN ROAD,, BANGALORE"
KA-ENT-004279,,KODAGU,12.4243,75.7382,571214.0,16229,16,Manufacture of builders' carpentry and joinery n.e.c.,15/09/2021,"001, G R WOOD WPRK, KOLAKERI, 001, KOLAKERI P[OST, MADIKERI"
KA-ENT-004280,,DAKSHIN KANNAD,12.9141,74.856,574143.0,10104,10,"Poultry and other slaughtering, preparation",15/09/2021,"HIGH CREST FARMS, THEVKAD, KODMAN, HIGH CREST FARMS, -, BANTWAL"
KA-ENT-004281,,DHARWAD,15.4589,75.0078,580002.0,10613,10,Dal (pulses) milling,02/09/2021,"3RD CROSS, LAKSHMI SINGANAKER, NEAR LAXMI TEMPLE, 3RD CROSS, SARASWATHPUR, DHARAWAD"
KA-ENT-004282,,VIJAYAPURA,16.8302,75.71,586115.0,10722,10,Manufacture of 'gur' from sugarcane,02/09/2021,"6, S/O: Sahebagoud, Ingalgi, Ingalgi, 6, Devara Hipparagi, Devara Hipparagi"
KA-ENT-004283,,UTTAR KANNAD,14.8013,74.1288,581334.0,10795,10,Grinding and processing of spices,25/06/2021,"0, 0, GUDEKERI, 0, HONNAVAR, HONNAVAR"
KA-ENT-004284,,SHIVAMOGGA,13.9299,75.5681,577222,10793,10,Processing of edible nuts,03/06/2022,"1, Santhekaduru, santhekaduru, 1, A, Shimoga"
KA-ENT-004285,,BAGALKOT,16.1833,75.7,587120,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",01/06/2022,"I WARD KILLA STREET, KAMATGI, KAMATGI, I WARD KILLA STREET, KAMATGI, KAMATGI"
KA-ENT-004286,,BENGALURU (URBAN),12.9716,77.5946,560049.0,10501,10,Manufacture of pasteurised milk whether or not in bottles/ polythene packs etc. (plain or flavoured),01/08/2022,"Unit A, 904,, Brigade Signature Towers, Kattamnalluru, Unit A, 904,, Sannathammanahalli, BANGALORE"
KA-ENT-004287,,MYSURU,12.2958,76.6394,571311.0,10711,10,Manufacture of bread,01/08/2022,"102/2, VOICE FOOD ENTERPRISES, OOTTY ROAD, 102/2, MYSURU, MYSURU"
KA-ENT-004288,,MYSURU,12.2958,76.6394,571105,13999,13,Manufacture of other textiles/textile products n.e.c.,01/06/2022,"BANNIKUPPE GATE, BANNIKUPPE VILLAGE AND POST, MAIN ROAD, BANNIKUPPE GATE, KASABA HOBLI, MYSORE DIST"
KA-ENT-004289,,CHITRADURGA,14.2251,76.398,577501.0,10616,10,Manufacture of cereal breakfast foods obtained by roasting or swelling cereal grains,28/01/2022,"Near Veda Comport, MedehalliRoad, MH Road, Near Veda Comport, FIR Office Opp, Chitradurga"
KA-ENT-004290,,HASSAN,13.0068,76.1004,573211.0,16299,16,Manufacture of other wood products n.e.c.,28/01/2022,"HASSAN MYSORE ROAD, OPP  VETERINARY HOSPITAL, HOLENARASIPURA  TOWN, HASSAN MYSORE ROAD, HASSAN MYSORE ROAD, HOLENARASIPURA"
KA-ENT-004291,,BENGALURU (RURAL),13.1986,77.7066,560067.0,23942,23,"Manufacture of portland cement, aluminous cement, slag cement and similar hydraulic cement",28/03/2022,"No 01, KRK Complex 02, Chikkatirupathi Main Road, No 01, DEvanagundi Post, Bangalore"
KA-ENT-004292,,RAICHUR,16.212,77.3439,584132.0,10109,10,"Production, processing and preserving of other meat and meat products n.e.c.",05/01/2021,"SUKALAMMA TEMPLE, Annapurna, Gunjali Road, SUKALAMMA TEMPLE, SUKALAMMA  TEMPLE, SINDHANUR"
KA-ENT-004293,,BENGALURU (URBAN),12.9716,77.5946,560079.0,25920,25,Machining; treatment and coating of metals,27/06/2021,"# 22, 2ND FLOOR, PETE CHANNAPPA INDUSTRIAL AREA, MAGADI MAIN ROAD, # 22, 2ND FLOOR, BANGALORE NORTH, BANGALORE"
KA-ENT-004294,,BENGALURU (URBAN),12.9716,77.5946,560097.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",08/10/2020,"NO 67,, AMS LAYOUT, NEAR VIDYARANYAPURA LAYOUT BUS, NO 67,, WARD NO. 3, BENGALURU"
KA-ENT-004295,,CHIKBALLAPUR,13.4355,77.7315,562105.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",08/10/2020,"., ., Sidlagatta, ., Kadari palya, Sidlagatta"
KA-ENT-004296,,BELAGAVI,15.8497,74.4977,591213.0,10733,10,Manufacture of sugar confectionery (except sweetmeats),05/01/2021,"680, BASAVARAJ BARAMANI, NEAR MAHADEV TEMPLE, 680, 0, BELAGAVI"
KA-ENT-004297,,UTTAR KANNAD,14.8013,74.1288,581353.0,10201,10,Sun-drying of fish,05/01/2021,"589, Mudrani, Belambar, 589, Mudrani, Ankola"
KA-ENT-004298,,BENGALURU (URBAN),12.9716,77.5946,560083.0,10306,10,"Manufacture of pickles, chutney etc.",05/01/2021,"1162, Prakash Foods, JP Nagar 8th phase, 1162, 11th block, Bangalore"
KA-ENT-004299,,BENGALURU (URBAN),12.9716,77.5946,560058.0,25119,25,Manufacture of other structural metal products,02/01/2021,"NO.473/D/6, G S FABRICATORS, 13TH CROSS, NO.473/D/6, 13TH CROSS, BENGALURU"
KA-ENT-004300,,VIJAYAPURA,16.8302,75.71,586210.0,10301,10,Sun-drying of fruit and vegetables,02/09/2021,"At Post Halladagennu, Kolhar, Kolhar, At Post Halladagennu, At Post Halladagennur, Vijayapura"
KA-ENT-004301,,BIDAR,17.9104,77.5199,585227.0,10721,10,Manufacture or refining of sugar (sucrose) from sugercane,25/06/2021,"Survey No 97 & 9, Bhangoor, Bhangoor, Survey No 97 & 9, Bhangoor, Bidar"
KA-ENT-004302,,SHIVAMOGGA,13.9299,75.5681,577227.0,16232,16,Manufacture of plywood chests,05/04/2021,"UMESHA, S/O GOPALACHARI, SHETTIHALLI, UMESHA, 4TH CROSS, SHIMOGA"
KA-ENT-004303,,BELAGAVI,15.8497,74.4977,591220.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",05/04/2021,"00, KAMALAXI BUILDING, HARUGERI MAIN ROAD, 00, 00, BELAGVI"
KA-ENT-004304,,MANDYA,12.5218,76.8951,571403.0,10731,10,Manufacture of cocoa products,26/10/2020,"Karasawadi, Koththi hobli, Karasawadi, Karasawadi, Santhekasalagere, Mandya"
KA-ENT-004305,,BENGALURU (URBAN),12.9716,77.5946,562130.0,25999,25,Manufacture of other fabricated metal products n.e.c.,26/10/2020,"BUILDING NO 2, BEHIND THYAGARAJA BANK, MAGADI MAIN ROAD, BUILDING NO 2, SPG COLONY, BANGALORE"
KA-ENT-004306,,MANDYA,12.5218,76.8951,571401.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",05/04/2021,"-, SRI LAKSHMI VENKATESHWARA BEKARY & SWEETS, APMC ROAD, -, -, MANDYA"
KA-ENT-004307,,BELAGAVI,15.8497,74.4977,591120.0,23921,23,Manufacture of bricks,07/10/2020,"S NO 81, GARBENHATTI  KASABA NANDGAD, AGRICULTURE, S NO 81, KHANAPUR, KHANAPUR"
KA-ENT-004308,,SHIVAMOGGA,13.9299,75.5681,577204.0,25999,25,Manufacture of other fabricated metal products n.e.c.,14/07/2022,"7, Vijayalakshmi Layout,, and Sidlipura, 7, Industrial Area Devakathikoppa, Shivamogga"
KA-ENT-004309,,BELAGAVI,15.8497,74.4977,591122.0,10803,10,"Manufacture of prepared feeds for pets, including dogs, cats, birds, fish etc.",21/10/2020,"BAZAR ROAD, NADAF GALLI CROSS, TQ HUKKERI, BAZAR ROAD, PACHHAPUR, DIST BELAGAVI"
KA-ENT-004310,,BENGALURU (RURAL),13.1986,77.7066,560074.0,13991,13,Embroidery work and making of laces and fringes,06/04/2021,"# 243, BEHIND TVS SHOW ROOM, MYSORE ROAD, # 243, KENGERI HOBLI, BANGALORE SOUTH"
KA-ENT-004311,,CHIKBALLAPUR,13.4355,77.7315,562104.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",06/04/2021,"249, PERESANDRA, PERESANDRA, 249, 1, CHIKKABALLAPUR"
KA-ENT-004312,,BENGALURU (URBAN),12.9716,77.5946,560033.0,10750,10,Manufacture of prepared meals and dishes,06/04/2021,"YELLAMMA STREET, NANDINI CATERS, MARUTHI SEVANAGAR, YELLAMMA STREET, BANGLORE NORTH, BANGALORE"
KA-ENT-004313,,BAGALKOT,16.1833,75.7,587112.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",09/07/2021,"NO: 539/C, WARD NO: 10, WARD NO: 10, NO: 539/C, TALUK: HUNAGUND, DIST: BAGALKOTE"
KA-ENT-004314,,MYSURU,12.2958,76.6394,570001.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",20/01/2021,"1683, Shree complex, Hr street, 1683, Mysore, Mysore"
KA-ENT-004315,,GADAG,15.43,75.62,582103.0,10722,10,Manufacture of 'gur' from sugarcane,19/05/2022,"KANAKARAYA KIRANI ST, NEAR GOVT SCHOOL, GADAG, KANAKARAYA KIRANI ST, GADAG, GADAG"
KA-ENT-004316,,KALABURAGI,17.3297,76.82,585101.0,10750,10,Manufacture of prepared meals and dishes,18/11/2021,"8/444, modi building, fort road, 8/444, 1, kalaburgi"
KA-ENT-004317,,BENGALURU (URBAN),12.9716,77.5946,560091.0,10505,10,"Manufacture of ice-cream, kulfi etc.",18/11/2021,"NO. 99, ULTIMATE GROUPS, Andrahalli Main Road, NO. 99, Syndicate Bank Colony, Bangalore"
KA-ENT-004318,,BAGALKOT,16.1833,75.7,587101.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",18/11/2021,"MIRCHI BROTHERS, KALDAGI ROAD, BAGALKOT, MIRCHI BROTHERS, BAGALKOT, BAGALKOT"
KA-ENT-004319,,BENGALURU (URBAN),12.9716,77.5946,560048.0,10611,10,Flour milling,01/08/2022,"THIMMAREDDY, INDUSTRIAL AREA, HOODI, THIMMAREDDY, 00, BANGALORE"
KA-ENT-004320,,MYSURU,12.2958,76.6394,571130.0,23955,23,Manufacture of hume pipes and other pre-fabricated structural components of cement and/or concrete for building or civil engineering,21/01/2023,"85/1, 0, NAYAKARA ROAD, 85/1, 0, mysore"
KA-ENT-004321,,KODAGU,12.4243,75.7382,571253.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",05/09/2022,"1, Mullethod, Road, 1, Mullethod, Siddapur"
KA-ENT-004322,,CHIKKAMAGALURU,13.3161,75.772,577548.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",01/08/2022,"219, EDGA MOHALLA, EMMEDODDI ROAD, 219, 18, KADUR"
KA-ENT-004323,,BENGALURU (URBAN),12.9716,77.5946,560073.0,13136,13,Activity related to screen printing,30/07/2022,"312, SRI RAMA NILAYA, 2ND MAIN ROAD, 312, 1ST A CROSS, BANGALORE"
KA-ENT-004324,,TUMAKURU,13.3379,77.1173,421503.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",30/07/2022,"H NO 2891/6, WARD NO 5, BADLAPUR, H NO 2891/6, VANGANI, VANGANI"
KA-ENT-004325,,BENGALURU (URBAN),12.9716,77.5946,562106.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",21/01/2023,"#21, Venkateshwara nilaya, 2, #21, 22, Bengaluru"
KA-ENT-004326,,DAVANGERE,14.4644,75.9218,577005.0,16229,16,Manufacture of builders' carpentry and joinery n.e.c.,21/01/2023,"2264/538, CHIKKAMANI, LAYOUT, 2264/538, URS, DAVANAGERE"
KA-ENT-004327,,BENGALURU (URBAN),12.9716,77.5946,560090.0,13131,13,Finishing of cotton and blended cotton textiles.,21/01/2023,"No.01, MATAJI NIWAS, OPP, Bharat Petrol Bunk, No.01, Ground Floor, BANGALORE"
KA-ENT-004328,,TUMAKURU,13.3379,77.1173,572216.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",28/10/2022,"N. H 206, Sparrow Sports Wear, Gubbi Town, N. H 206, Opp. SLN Rise Mill, TUMKUR"
KA-ENT-004329,,CHIKBALLAPUR,13.4355,77.7315,562105.0,13132,13,Finishing of silk and blended silk textiles.,28/10/2022,"11, WARD NO 26, SIDLAGHATTA, 11, SIDLAGHATTA, SIDLAGHATTA"
KA-ENT-004330,,KALABURAGI,17.3297,76.82,585104.0,16299,16,Manufacture of other wood products n.e.c.,08/12/2022,"filterbed road, near bhagyavanthi devalaya, shahbazaar, filterbed road, shahbazaar, gulbarga"
KA-ENT-004331,,CHITRADURGA,14.2251,76.398,577540.0,16294,16,"Manufacture of various articles made of bamboo, cane and grass",28/03/2022,"H NO 104/1, BASAVESWARA NAGAR, RAMPURA, H NO 104/1, 2ND WARD, RAMPURA"
KA-ENT-004332,,VIJAYAPURA,16.8302,75.71,586203,25920,25,Machining; treatment and coating of metals,01/06/2022,"S/o. Shankrappa, Holawar post, Bijapur, S/o. Shankrappa, Yalwar, Bijapur"
KA-ENT-004333,,SHIVAMOGGA,13.9299,75.5681,577412.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",28/03/2022,"BASAVANA BEEDI, ANANDAPURAM, BASAVANA BEEDI ANANDAPURAM, BASAVANA BEEDI, BASAVANA BEEDI, SAGAR"
KA-ENT-004334,,KOLAR,13.1359,78.1294,563130.0,23921,23,Manufacture of bricks,28/01/2022,"Malur Road, Lingapura village, Malur taluk, Malur Road, Near Govt School, Malur"
KA-ENT-004335,,BENGALURU (URBAN),12.9716,77.5946,560066.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",16/03/2022,"A004, Veracious Lans, NK Eorum Mall, White Field, A004, 17/2A, BANGALORE"
KA-ENT-004336,,BAGALKOT,16.1833,75.7,587315.0,10721,10,Manufacture or refining of sugar (sucrose) from sugercane,07/12/2020,"01, DEVARAJ NAGAR, TERDAL, 01, DEVARAJ NAGAR, TERDAL"
